timestamp,player,depth,num_legal_moves,time_seconds,nodes_visited,nodes_pruned,pruning_efficiency
2025-11-14 16:00:15.264,square,4,107,1.854,155461,450756,74.36
2025-11-14 16:00:19.119,square,4,99,0.764,15901,603889,97.43
2025-11-14 16:00:21.753,square,4,108,0.807,17861,660063,97.37
2025-11-14 16:00:23.601,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:24.324,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:24.947,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:25.574,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:26.186,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:26.907,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:27.529,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:28.147,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:28.762,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:29.446,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:30.111,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:30.727,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:31.339,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:31.972,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:32.572,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:33.128,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:33.710,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:34.347,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:34.903,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:35.593,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:36.299,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:36.985,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:37.848,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:38.719,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:39.487,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:40.099,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:40.718,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:41.367,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:41.958,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:42.575,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:43.420,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:43.982,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:44.550,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:45.353,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:46.226,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:46.940,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:47.805,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:48.674,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:49.277,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:49.896,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:50.512,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:51.140,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:51.766,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:52.371,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:53.095,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:53.712,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:54.538,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:55.164,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:55.770,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:56.386,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:57.007,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:57.636,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:58.323,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:58.898,square,4,97,0.000,1,0,0.00
2025-11-14 16:00:59.476,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:00.035,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:00.627,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:01.235,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:01.853,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:02.472,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:03.292,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:03.982,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:04.645,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:05.372,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:05.973,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:06.548,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:07.208,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:07.832,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:08.444,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:09.062,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:09.683,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:10.301,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:10.931,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:11.540,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:12.156,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:12.775,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:13.641,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:14.222,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:14.786,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:15.349,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:15.982,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:16.803,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:17.414,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:18.038,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:18.654,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:19.279,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:19.885,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:20.508,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:21.126,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:21.752,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:22.363,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:22.980,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:23.601,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:24.218,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:24.835,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:25.452,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:26.078,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:26.716,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:27.320,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:27.929,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:28.657,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:29.267,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:29.887,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:30.611,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:31.175,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:31.852,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:32.408,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:32.985,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:33.602,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:34.273,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:34.876,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:35.421,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:36.286,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:36.897,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:37.513,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:38.071,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:38.650,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:39.267,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:39.892,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:40.524,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:41.078,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:41.635,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:42.204,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:42.784,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:43.391,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:43.935,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:44.532,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:45.148,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:45.773,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:46.388,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:47.001,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:47.617,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:48.285,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:48.850,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:49.474,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:50.106,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:50.711,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:51.327,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:51.964,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:52.586,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:53.232,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:53.913,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:54.536,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:55.146,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:55.807,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:56.381,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:57.278,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:58.130,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:58.753,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:59.369,square,4,97,0.000,1,0,0.00
2025-11-14 16:01:59.997,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:01.015,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:01.637,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:02.252,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:02.874,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:03.491,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:04.130,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:04.702,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:05.352,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:05.978,square,4,97,0.000,1,0,0.00
2025-11-14 16:02:06.585,square,4,97,0.000,1,0,0.00
2025-11-14 16:28:39.645,square,4,54,0.695,45059,252828,84.87
2025-11-14 16:28:45.779,square,4,69,4.251,373058,787063,67.84
2025-11-14 16:28:48.346,square,4,78,0.847,52069,389849,88.22
2025-11-14 16:28:51.011,square,4,75,0.934,52659,475315,90.03
2025-11-14 16:28:55.405,square,4,83,2.411,224762,631743,73.76
2025-11-14 16:28:58.022,square,4,87,0.831,46392,439206,90.45
2025-11-14 16:29:01.487,square,4,93,1.497,84555,837100,90.83
2025-11-14 16:29:05.829,square,4,93,1.320,69306,782882,91.87
2025-11-14 16:29:09.726,square,4,86,0.982,59122,476779,88.97
2025-11-14 16:29:12.038,square,4,86,0.046,708,4817,87.19
2025-11-14 16:29:14.867,square,4,86,0.039,1433,3172,0.00
2025-11-14 16:29:18.760,square,4,86,1.151,74211,523654,87.59
2025-11-14 16:29:21.672,square,4,118,1.180,42394,868994,95.35
2025-11-14 16:29:24.666,square,4,112,1.177,45499,832643,94.82
2025-11-14 16:29:29.041,square,4,131,1.546,42006,1362731,97.01
2025-11-14 16:29:33.805,square,4,144,1.865,51591,1640341,96.95
2025-11-14 16:29:38.591,square,4,120,1.480,58905,1110300,94.96
2025-11-14 16:29:42.741,square,4,124,1.431,53143,1118739,95.47
2025-11-14 16:29:46.914,square,4,101,1.164,31907,1031867,97.00
2025-11-14 16:29:50.809,square,4,97,1.042,54086,602433,91.76
2025-11-14 16:29:54.887,square,4,106,1.201,55118,838092,93.83
2025-11-14 16:30:01.394,square,4,116,3.478,259128,1342670,83.82
2025-11-14 16:30:05.246,square,4,98,1.038,56565,632822,91.79
2025-11-14 16:30:10.397,square,4,86,2.269,183447,809344,81.52
2025-11-14 16:30:14.223,square,4,87,0.853,32098,662486,95.38
2025-11-14 16:30:18.148,square,4,92,0.963,35747,762576,95.52
2025-11-14 16:30:22.576,square,4,85,1.471,111225,581098,83.93
2025-11-14 16:30:27.201,square,4,125,1.652,81438,1077999,92.98
2025-11-14 16:30:31.758,square,4,123,1.685,81133,1139377,93.35
2025-11-14 16:30:36.280,square,4,118,1.675,66572,1271114,95.02
2025-11-14 16:30:41.379,square,4,140,1.821,60996,1519203,96.14
2025-11-14 16:30:45.651,square,4,116,1.358,61045,956415,94.00
2025-11-14 16:30:51.217,square,4,110,1.245,55126,889362,94.16
2025-11-14 16:30:56.288,square,4,90,0.937,47758,550380,92.02
2025-11-14 16:31:00.117,square,4,89,0.975,53496,522308,90.71
2025-11-14 16:31:05.277,square,4,89,2.322,202675,691216,77.33
2025-11-14 16:31:08.640,square,4,89,1.591,128123,649324,83.52
2025-11-14 16:31:13.656,square,4,87,0.908,45482,543873,92.28
2025-11-14 16:31:19.524,square,4,107,2.753,278324,549419,66.38
2025-11-14 16:31:23.620,square,4,107,0.922,36190,666304,94.85
2025-11-14 16:31:27.736,square,4,111,1.265,45413,991089,95.62
2025-11-14 16:31:32.105,square,4,122,1.418,60733,1002259,94.29
2025-11-14 16:31:35.238,square,4,119,1.251,28208,1135613,97.58
2025-11-14 16:31:39.494,square,4,132,1.465,65885,1086069,94.28
2025-11-14 16:31:43.361,square,4,132,0.713,62526,175340,46.07
2025-11-14 16:31:48.743,square,4,131,1.457,42033,1259119,96.77
2025-11-14 16:31:54.135,square,4,125,1.285,25946,1146298,97.79
2025-11-14 16:31:56.743,square,4,122,0.910,21781,774174,97.26
2025-11-14 16:31:58.661,square,4,113,0.000,1,0,0.00
2025-11-14 16:31:59.238,square,4,113,0.000,1,0,0.00
2025-11-14 16:31:59.855,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:00.473,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:01.099,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:01.710,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:02.628,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:03.202,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:03.774,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:04.398,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:05.024,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:05.632,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:06.248,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:06.864,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:07.439,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:08.106,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:08.720,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:09.349,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:09.944,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:10.578,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:11.197,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:11.814,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:12.437,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:13.064,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:13.678,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:14.298,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:14.913,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:15.538,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:16.147,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:16.762,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:17.317,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:17.875,square,4,113,0.000,1,0,0.00
2025-11-14 16:32:18.430,square,4,113,0.000,1,0,0.00
2025-11-14 16:33:25.988,square,4,54,0.698,44512,253325,85.05
2025-11-14 16:33:31.892,square,4,69,4.307,373361,786589,67.81
2025-11-14 16:33:34.564,square,4,78,0.857,51850,390066,88.27
2025-11-14 16:33:37.284,square,4,75,0.954,53380,474539,89.89
2025-11-14 16:33:41.479,square,4,83,2.455,227345,629326,73.46
2025-11-14 16:33:44.310,square,4,87,0.851,46842,439192,90.36
2025-11-14 16:33:47.753,square,4,93,1.508,84395,837147,90.84
2025-11-14 16:33:52.125,square,4,93,1.332,69502,782537,91.84
2025-11-14 16:33:56.527,square,4,86,0.993,59525,475579,88.88
2025-11-14 16:33:58.178,square,4,86,0.050,758,4669,86.03
2025-11-14 16:33:59.873,square,4,86,0.034,1128,2148,0.00
2025-11-14 16:34:02.889,square,4,86,1.157,73749,524278,87.67
2025-11-14 16:34:07.026,square,4,118,1.201,43418,867972,95.24
2025-11-14 16:34:11.048,square,4,112,1.196,45894,832542,94.78
2025-11-14 16:34:15.528,square,4,131,1.552,41792,1364317,97.03
2025-11-14 16:34:20.403,square,4,144,1.891,52613,1639220,96.89
2025-11-14 16:34:24.756,square,4,120,1.498,58823,1111188,94.97
2025-11-14 16:34:28.940,square,4,124,1.447,53013,1118631,95.48
2025-11-14 16:34:33.110,square,4,101,1.182,31769,1031660,97.01
2025-11-14 16:34:37.116,square,4,97,1.065,54572,601960,91.69
2025-11-14 16:34:41.282,square,4,106,1.220,54065,839717,93.95
2025-11-14 16:34:47.811,square,4,116,3.521,261326,1340141,83.68
2025-11-14 16:34:51.846,square,4,98,1.062,56627,632805,91.79
2025-11-14 16:34:57.289,square,4,86,2.272,180664,811231,81.79
2025-11-14 16:35:01.135,square,4,87,0.868,32112,662454,95.38
2025-11-14 16:35:04.825,square,4,92,0.954,35609,762598,95.54
2025-11-14 16:35:09.168,square,4,85,1.477,109828,582159,84.13
2025-11-14 16:35:13.791,square,4,125,1.663,81132,1077889,93.00
2025-11-14 16:35:18.272,square,4,123,1.692,80363,1140075,93.42
2025-11-14 16:35:22.872,square,4,118,1.668,66649,1270838,95.02
2025-11-14 16:35:27.480,square,4,140,1.853,60603,1519454,96.16
2025-11-14 16:35:32.047,square,4,116,1.369,60900,956971,94.02
2025-11-14 16:35:37.402,square,4,110,1.260,55625,890048,94.12
2025-11-14 16:35:41.435,square,4,90,0.957,48780,548962,91.84
2025-11-14 16:35:44.562,square,4,89,0.992,53790,522197,90.66
2025-11-14 16:35:50.576,square,4,89,2.342,201566,692424,77.45
2025-11-14 16:35:55.487,square,4,89,1.624,129542,647410,83.33
2025-11-14 16:36:00.352,square,4,87,0.914,45457,544935,92.30
2025-11-14 16:36:06.053,square,4,107,2.801,280374,548419,66.17
2025-11-14 16:36:09.788,square,4,107,0.941,36648,665732,94.78
2025-11-14 16:36:15.671,square,4,111,1.290,44993,991296,95.66
2025-11-14 16:36:19.991,square,4,122,1.435,60525,1002398,94.31
2025-11-14 16:36:24.007,square,4,119,1.271,28285,1135414,97.57
2025-11-14 16:36:28.279,square,4,132,1.474,65408,1086658,94.32
2025-11-14 16:36:33.184,square,4,132,0.729,62529,184433,50.61
2025-11-14 16:36:39.509,square,4,131,1.483,41991,1259259,96.77
2025-11-14 16:36:45.024,square,4,125,1.463,41805,1193092,96.61
2025-11-14 16:36:50.128,square,4,122,2.024,145181,855282,85.49
2025-11-14 16:36:54.460,square,4,111,1.306,50904,930088,94.81
2025-11-14 16:37:02.926,square,4,107,5.344,558546,838412,60.02
2025-11-14 16:37:07.213,square,4,106,2.423,230142,601990,72.34
2025-11-14 16:37:11.979,square,4,101,1.825,149889,701769,82.40
2025-11-14 16:37:15.422,square,4,106,1.663,102361,946203,90.24
2025-11-14 16:37:20.399,square,4,106,2.097,139694,1009187,87.84
2025-11-14 16:37:25.281,square,4,95,2.042,129596,1004033,88.57
2025-11-14 16:37:29.999,square,4,81,1.703,104452,966587,90.25
2025-11-14 16:37:35.317,square,4,78,2.479,220714,715695,76.43
2025-11-14 16:37:41.370,square,4,78,1.937,160991,600518,78.86
2025-11-14 16:37:46.379,square,4,97,1.069,50633,690950,93.17
2025-11-14 16:37:49.906,square,4,89,0.789,22919,670188,96.69
2025-11-14 16:37:53.737,square,4,89,0.806,68530,252125,26.98
2025-11-14 16:37:58.601,square,4,74,0.714,27853,507160,94.79
2025-11-14 16:38:02.621,square,4,78,1.015,55802,598532,91.47
2025-11-14 16:38:08.189,square,4,76,1.346,94755,632260,86.97
2025-11-14 16:38:15.769,square,4,87,1.180,54638,844348,93.92
2025-11-14 16:38:23.433,square,4,95,1.324,72745,885669,92.41
2025-11-14 16:38:28.005,square,4,77,0.535,10038,448831,97.81
2025-11-14 16:38:31.666,square,4,97,0.702,14638,653444,97.81
2025-11-14 16:39:55.971,circle,4,54,0.347,16944,162036,90.53
2025-11-14 16:39:59.084,circle,4,53,0.391,19282,196677,91.07
2025-11-14 16:40:00.736,circle,4,71,0.927,51844,406700,88.69
2025-11-14 16:40:05.259,circle,4,76,2.426,190262,674651,78.00
2025-11-14 16:40:09.341,circle,4,91,2.186,207831,377865,64.52
2025-11-14 16:40:13.508,circle,4,118,2.442,155614,1190841,88.44
2025-11-14 16:40:18.487,circle,4,129,2.165,100275,1408792,93.36
2025-11-14 16:40:23.372,circle,4,120,1.991,89903,1343626,93.73
2025-11-14 16:40:26.960,circle,4,120,0.522,30302,237468,38.55
2025-11-14 16:40:31.160,circle,4,120,1.234,48080,879022,94.81
2025-11-14 16:40:34.045,circle,4,109,1.021,31803,813003,96.24
2025-11-14 16:40:36.661,circle,4,109,0.855,47817,436387,0.00
2025-11-14 16:40:40.711,circle,4,117,2.131,102564,1122980,91.63
2025-11-14 16:40:43.821,circle,4,111,1.314,39502,1130173,96.62
2025-11-14 16:40:48.144,circle,4,112,1.309,38559,1291575,97.10
2025-11-14 16:40:54.586,circle,4,115,2.289,119711,1477577,92.51
2025-11-14 16:41:00.238,circle,4,138,2.075,97829,1459961,93.72
2025-11-14 16:41:03.901,circle,4,110,0.777,35839,514412,93.49
2025-11-14 16:41:07.810,circle,4,96,1.172,53577,876841,94.24
2025-11-14 16:41:12.640,circle,4,96,0.951,40359,670468,94.32
2025-11-14 16:41:17.097,circle,4,97,1.428,79446,781176,90.77
2025-11-14 16:41:19.886,circle,4,115,0.984,34894,718999,95.37
2025-11-14 16:41:25.599,circle,4,116,1.110,49297,710002,93.51
2025-11-14 16:41:28.818,circle,4,112,1.470,78246,823867,91.33
2025-11-14 16:41:31.887,circle,4,144,1.421,46035,1095178,95.97
2025-11-14 16:41:38.295,circle,4,118,3.616,237274,1354002,85.09
2025-11-14 16:41:42.629,circle,4,116,1.564,86599,835051,90.60
2025-11-14 16:41:47.204,circle,4,113,1.398,73737,752422,91.07
2025-11-14 16:41:52.872,circle,4,135,2.639,201639,913422,81.92
2025-11-14 16:41:58.245,circle,4,136,2.347,172409,897385,83.88
2025-11-14 16:42:03.608,circle,4,131,1.414,43055,973262,95.76
2025-11-14 16:42:07.932,circle,4,149,1.305,31853,1123016,97.24
2025-11-14 16:42:59.819,circle,4,60,0.505,21847,227290,91.23
2025-11-14 16:43:02.349,circle,4,59,0.570,24329,272866,91.81
2025-11-14 16:43:05.537,circle,4,81,1.392,67277,606124,90.01
2025-11-14 16:43:11.509,circle,4,90,4.268,284801,1107672,79.55
2025-11-14 16:43:18.469,circle,4,109,4.335,353901,596466,62.76
2025-11-14 16:43:26.324,circle,4,142,4.040,209864,1890375,90.01
2025-11-14 16:43:32.785,circle,4,155,2.501,69127,1834460,96.37
2025-11-14 16:43:39.288,circle,4,147,2.466,75847,1774634,95.90
2025-11-14 16:43:42.064,circle,4,147,0.009,278,297,51.65
2025-11-14 16:43:47.378,circle,4,147,1.439,105335,378047,0.00
2025-11-14 16:43:52.389,circle,4,136,0.914,42179,450221,91.43
2025-11-14 16:44:01.034,circle,4,153,5.771,357211,2642531,88.09
2025-11-14 16:44:07.687,circle,4,146,2.803,92073,2269247,96.10
2025-11-14 16:44:15.649,circle,4,166,4.089,173456,2735319,94.04
2025-11-14 16:44:25.780,circle,4,191,5.026,134392,4553624,97.13
2025-11-14 16:44:40.649,circle,4,195,8.732,414925,5275607,92.71
2025-11-14 16:44:56.428,circle,4,207,9.437,422703,6036217,93.46
2025-11-14 16:45:11.813,circle,4,209,9.177,357582,6713962,94.94
2025-11-14 16:45:31.398,circle,4,284,13.197,329874,12394477,97.41
2025-11-14 16:45:51.729,circle,4,270,14.050,434340,12173238,96.55
2025-11-14 16:46:06.508,circle,4,209,9.632,259827,9329104,97.29
2025-11-14 16:46:21.022,circle,4,212,8.242,168471,8752990,98.11
2025-11-14 16:46:35.898,circle,4,209,8.850,255946,7931895,96.87
2025-11-14 16:46:51.819,circle,4,215,9.650,305726,8372008,96.48
2025-11-14 16:47:05.721,circle,4,210,7.673,149773,8182884,98.20
2025-11-14 16:47:23.966,circle,4,214,11.991,447244,10229069,95.81
2025-11-14 16:47:38.461,circle,4,219,8.242,143156,9070583,98.45
2025-11-14 16:47:54.840,circle,4,235,9.900,185986,10601808,98.28
2025-11-14 16:48:12.126,circle,4,227,10.900,319910,9878254,96.86
2025-11-14 16:48:30.350,circle,4,224,12.667,468515,9657743,95.37
2025-11-14 16:48:48.852,circle,4,208,12.260,494086,8975529,94.78
2025-11-14 16:49:04.914,circle,4,203,9.875,246931,9561750,97.48
2025-11-14 16:49:18.355,circle,4,215,8.064,301927,6549290,95.59
2025-11-14 16:49:25.479,circle,3,177,0.651,48858,126804,72.19
2025-11-14 16:49:32.673,circle,3,150,0.935,71882,232839,76.41
2025-11-14 16:49:38.343,circle,3,145,0.403,28901,83339,74.25
2025-11-14 16:49:41.939,circle,3,171,0.405,34565,49804,59.03
2025-11-14 16:49:48.117,circle,3,141,0.919,72203,237211,76.66
2025-11-14 16:49:53.272,circle,3,143,0.818,67994,176115,72.15
2025-11-14 16:49:57.685,circle,3,146,0.391,26072,80258,75.48
2025-11-14 16:50:02.140,circle,3,148,0.282,21959,39755,64.42
2025-11-14 16:50:06.582,circle,3,124,0.311,21187,86486,80.32
2025-11-14 16:50:12.068,circle,3,143,0.278,19453,44864,69.75
2025-11-14 16:50:18.465,circle,3,96,0.239,17221,25612,59.80
2025-11-14 16:50:24.932,circle,3,99,0.212,11084,40979,78.71
2025-11-14 16:50:31.433,circle,3,104,0.216,12387,44963,78.40
2025-11-14 16:50:38.224,circle,3,130,0.319,18794,85752,82.02
2025-11-14 16:50:44.695,circle,3,115,0.285,17794,48064,72.98
2025-11-14 16:50:50.584,circle,3,160,0.510,32516,128246,79.77
2025-11-14 16:50:57.512,circle,3,152,0.528,31804,131449,80.52
2025-11-14 16:51:03.910,circle,3,160,0.020,760,1036,57.68
2025-11-14 16:51:10.212,circle,3,152,0.026,1053,1577,59.96
2025-11-14 18:02:50.631,circle,4,48,0.193,7265,98314,93.12
2025-11-14 18:02:51.350,circle,4,47,0.208,9338,105101,91.84
2025-11-14 18:02:52.403,circle,4,46,0.541,44556,201734,81.91
2025-11-14 18:02:54.310,circle,4,58,0.389,26926,162275,85.77
2025-11-14 18:02:56.275,circle,4,56,0.443,31805,162417,83.62
2025-11-14 18:02:57.283,circle,4,85,0.497,19224,353369,94.84
2025-11-14 18:02:59.527,circle,4,130,0.726,34361,490536,93.45
2025-11-14 18:03:00.573,circle,4,100,0.534,23285,363756,93.98
